"sim_id","n_events","loss","param_mult","loss_total"
292,0,0,0.890767831529696,0
293,0,0,0.167752160077787,0
294,2,19117.4410732372,0.581706056937772,11120.731265453
295,0,0,0.488577406416352,0
296,5,3401.96015175488,0.330795372452178,1125.35267546722
297,0,0,1.25045882151475,0
298,0,0,1.79832986618853,0
299,7,13.8094506570462,0.233449505428555,3.22380942612747
300,0,0,0.952670331159171,0
301,0,0,0.117091350827495,0
302,2,870.626915681689,0.290795202777488,253.174130489196
303,0,0,2.27162900244991,0
304,4,459.523986708961,0.277410117611404,127.476603198194
305,12,947.374514211755,0.855438792275443,810.420910269838
306,0,0,0.251153162998913,0
307,0,0,0.553627437184539,0
308,4,4360.33851336894,2.9846935947202,13014.274431664
309,6,272.126796638912,0.200432680414498,54.5431032629481
310,0,0,0.96047630915708,0
311,0,0,0.799248341393591,0
312,0,0,0.268287843788693,0
313,0,0,0.77581000865494,0
314,8,225.695139953888,1.72958122658554,390.358076995841
315,7,104.153745713651,0.743293091748936,77.4167596687322
316,0,0,0.569623372731706,0
317,0,0,0.19713803237502,0
318,0,0,0.122568838809095,0
319,6,1446.1751226824,0.539531572554238,780.257138129652
320,0,0,1.32409446380921,0
321,0,0,4.11886358764946,0
322,5,19.5284147700779,0.522605249557082,10.2056520743708
323,5,141.165528673989,0.421319920881532,59.4758493721246
324,0,0,0.126801858589827,0
325,0,0,0.00822124891020435,0
326,0,0,0.132037410660341,0
327,6,191.74757649483,0.0387636142575675,7.43282909006901
328,1,7.42136994908526,0.671582650792057,4.98406330291519
329,2,45.2791048917454,0.493095826563077,22.3269376526315
330,8,1883.56857438958,13.6030298282659,25622.2395010058
331,2,13234.8955716586,0.233449505428555,3089.67982560226
332,7,121.950040161792,1.1617235833361,141.672237644739
333,0,0,0.292545713725276,0
334,8,1034.43304965862,0.194428202207779,201.122958149435
335,0,0,0.679336993406597,0
336,0,0,1.75713699932939,0
337,11,1520.70517132147,0.911577481494881,1386.24059016947
338,12,20199.1497893725,0.915963817291658,18501.6903471196
339,4,62.2835908594846,0.0844484895969322,5.25975517475676
340,2,19.1321900160279,0.307508797730026,5.88331674977113
341,4,4.22613762294918,1.79035977594284,7.56630680772691
342,13,1794.71970219019,0.200895238701203,360.550642973249
343,10,508.281104402222,0.434843594721602,221.022782567328
344,0,0,2.48095470269309,0
345,8,872.951686541586,0.322583594060792,281.599892486015
346,2,140.625088934759,1.28554333865845,180.779646328331
347,5,104.750150599645,0.566159726978834,59.3053166644866
348,4,9.26547594212649,0.957555415830035,8.87220666862611
349,0,0,0.237487543659864,0
350,0,0,0.507005092317008,0
351,0,0,1.20099147831901,0
352,4,123.798759131148,0.324751393383049,40.2038195269327
